Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
naval_infrastructure;Naval infrastructure;;;;;;;;;;;;;
naval_infrastructure_desc;We have set up a network of naval bases and outposts.;;;;;;;;;;;;;
naval_architecture;Naval architecture;;;;;;;;;;;;;
naval_architecture_l;Naval architecture;;;;;;;;;;;;;
traditional;Traditional;;;;;;;;;;;;;
traditional_desc;Simple ship design;;;;;;;;;;;;;
scientific;Scientific;;;;;;;;;;;;;
scientific_desc;Advanced ship design;;;;;;;;;;;;;
advanced;Advanced;;;;;;;;;;;;;
advanced_desc;REALLY advanced ship design. It's like rocket science for the Victorian era.;;;;;;;;;;;;;
advanced_foreign_navies;Advanced foreign navies;;;;;;;;;;;;;
advanced_foreign_navies_desc;The best ships that we can purchase;;;;;;;;;;;;;
#national_focus.txt;;;;;;;;;;;;;;
promotion_focus;Promotion;Promotion;Beförderung;;;;;;;;;;;
promote_artisans;Encourage Artisans ;Encourager les artisans;Handwerker fördern;;;;;;;;;;;
promote_bureaucrats;Encourage Bureaucrats ;Encourager les bureaucrates;Bürokraten fördern;;;;;;;;;;;
promote_capitalists;Encourage Capitalists ;Encourager les capitalistes;Kapitalisten fördern;;;;;;;;;;;
promote_clerks;Encourage Clerks ;Encourager les employés de bureau;Angestellte fördern;;;;;;;;;;;
promote_craftsmen;Encourage Craftsmen ;Encourager les ouvriers;Facharbeiter fördern;;;;;;;;;;;
promote_farmers;Encourage Farmers ;Encourager les fermiers;Bauern fördern;;;;;;;;;;;
promote_labourers;Encourage Labourers ;Encourager les travailleurs;Arbeiter fördern;;;;;;;;;;;
promote_officers;Encourage Officers ;Encourager les officiers;Offiziere fördern;;;;;;;;;;;
promote_soldiers;Encourage Soldiers ;Encourager les soldats;Soldaten fördern;;;;;;;;;;;
heavy_industry_focus;Heavy Industry;;;;;;;;;;;;;
encourage_rail;Build Railroads ;Construire des chemins de fer;Eisenbahn bauen;;;;;;;;;;;
basic_industry_focus;Encourage Basic Industry ;Encourager l'industrie de base;Grundstoffindustrie fördern;;;;;;;;;;;
mechanical_industry_focus;Encourage Mechanical Industry;;;;;;;;;;;;;
wood_focus;Encourage Wood Industry ;Encourager l'industrie du bois;Holzindustrie fördern;;;;;;;;;;;
shipping_focus;Encourage Shipping Industry ;Encourager l'industrie navale;Schifffahrtsindustrie fördern;;;;;;;;;;;
automation_focus;Encourage Automotive Industry ;Encourager l'industrie automobile;Automobilindustrie fördern;;;;;;;;;;;
chemical_focus;Encourage Chemical Industry ;Encourager l'industrie chimique;Chemische Industrie fördern;;;;;;;;;;;
oil_focus;Encourage Oil Industry;;;;;;;;;;;;;
electricity_focus;Encourage Electrical Power;;;;;;;;;;;;;
consumer_goods_focus;Consumer Goods;;;;;;;;;;;;;
furniture_focus;Encourage Furniture Industry;;;;;;;;;;;;;
textile_focus;Encourage Textile Industry ;Encourager l'industrie textile;Textilindustrie fördern;;;;;;;;;;;
food_focus;Encourage Food Industry;;;;;;;;;;;;;
bottling_focus;Encourage Bottling Industry;;;;;;;;;;;;;
leather_focus;Encourage Leather Industry;;;;;;;;;;;;;
tobacco_focus;Encourage Tobacco Industry;;;;;;;;;;;;;
pharmaceuticals_focus;Encourage Pharmaceutical Industry;;;;;;;;;;;;;
electrical_focus;Encourage Electrical Industry ;Encourager l'industrie électrique;Elektroindustrie fördern;;;;;;;;;;;
commercial_focus;Commercial Focus;;;;;;;;;;;;;
military_goods_focus;Military Industry;;;;;;;;;;;;;
munitions_focus;Encourage Munitions Industry;;;;;;;;;;;;;
armaments_focus;Encourage Armaments Industry ;Encourager l'industrie de l'armement;Waffenindustrie fördern;;;;;;;;;;;
cavalry_focus;Encourage Cavalry;;;;;;;;;;;;;
immigration_colonization_focus;Immigration & Colonization;;;;;;;;;;;;;
immigration;Attract Immigrants ;Attirer des immigrants;Einwanderer anlocken;;;;;;;;;;;
progress_focus;Encourage Progress;;;;;;;;;;;;;
order_focus;Encourage Order;;;;;;;;;;;;;
#nationalvalues.txt;;;;;;;;;;;;;;
nv_enlightenment;Enlightenment;;;;;;;;;;;;;
nv_progress;Progress;;;;;;;;;;;;;
nv_loyalty;Loyalty;;;;;;;;;;;;;
nv_independence;Independence;;;;;;;;;;;;;
nv_liberty;Liberty;Liberté;Freiheit;;;;;;;;;;;
nv_equality;Equality;Égalité;Gleichheit;;;;;;;;;;;
nv_might;Might;;;;;;;;;;;;;
nv_order;Order;Ordre;Ordnung;;;;;;;;;;;
nv_freedom;Freedom;;;;;;;;;;;;;
nv_fraternity;Fraternity;;;;;;;;;;;;;
nv_unity;Unity;;;;;;;;;;;;;
nv_supremacy;Supremacy;;;;;;;;;;;;;
nv_prosperity;Prosperity;;;;;;;;;;;;;
nv_glory;Glory;;;;;;;;;;;;;
nv_dominion;Dominion;;;;;;;;;;;;;
#rebel_types.txt;;;;;;;;;;;;;;
reactionary_rebels_title;Reactionary;Réactionnaires;Reaktionär;;;;;;;;;;;
reactionary_rebels_name;$COUNTRY$ Reactionaries;$COUNTRY$ - Réactionnaires;$COUNTRY$-Reaktionäre;;;;;;;;;;;
reactionary_rebels_desc;Reactionary rebels hanker for a return to the good old days. Whether they are outright monarchists, or simply opposed to what they perceive as the ideologies of modernity, you can always find these counter-revolutionaries on the forefront in the battle against Socialism and Liberalism.;;Reaktionäre Rebellen lechzen nach einer Rücke zur guten, alten Zeit. Ob sie nun wahre Monarchisten sind oder einfach nur gegen alles, was sie als moderne Ideologien ansehen, man kann diese Konterrevolutionäre immer in vorderster Front im Kampf gegen Sozialismus und Liberalismus finden;;;;;;;;;;;
reactionary_rebels_army;$COUNTRY_ADJ$ White Army;Armées blanches $COUNTRY_ADJ$;$COUNTRY_ADJ$ Weiße Armee;;;;;;;;;;;
communist_rebels_title;Communist;Communistes;Kommunist;;;;;;;;;;;
communist_rebels_name;$COUNTRY$ Communists;$COUNTRY$ - Communistes;$COUNTRY$-Kommunisten;;;;;;;;;;;
communist_rebels_desc;The Red Guards are communists who have risen in open rebellion against the government, and, more importantly, against all of what they consider to be the reactionary trappings of the bourgeois state, and even society. In opposition to the institutions of religion, tradition, private ownership and family, these revolutionaries seek instead to establish a 'Dictatorship of The Proletariat', the first step on the long, corpse-strewn way to the promised classless utopia of Communism.;;Die Roten Garden sind Kommunisten, die in offener Rebellion gegen die Regierung angehen und, noch wichtiger, gegen alles, das sie als reaktionäres Machwerk des bourgeoisen Staats und selbst der Gesellschaft ansehen. In Opposition gegen die Institutionen der Religionen, Traditionen, privaten Eigentums und Familie streben diese Revolutionäre statt dessen eine 'Diktatur des Proletariats' an, den ersten Schritt auf dem langen, leichengepflasterten Weg zur verheißenen Utopie des Kommunismus.;;;;;;;;;;;
communist_rebels_army;$COUNTRY_ADJ$ Red Guards;Gardes rouges $COUNTRY_ADJ$;$COUNTRY_ADJ$ Rote Garden;;;;;;;;;;;
anarcho_liberal_rebels_title;Anarcho-Liberal;Anarcho-libéraux;Anarcho-Liberal;;;;;;;;;;;
anarcho_liberal_rebels_name;$COUNTRY$ Anarcho-Liberals;$COUNTRY$ - Anarcho-libéraux;$COUNTRY$-Anarcho-Liberale;;;;;;;;;;;
anarcho_liberal_rebels_desc;The Citizen Guard are militant liberals who have risen up in rebellion against the, real or perceived, oppressive practices of the government and the state apparatus, seeking to protect their personal liberty whatever the cost. Fighting against the tyrannical state, these revolutionaries consider themselves freedom-fighters in the true sense of the word.;;Die Bürgerwache sind militante Liberale, die sich in offener Rebellion gegen die - echten oder angenommenen - unterdrückenden Praktiken der Regierung und des Staatsapparats befinden und danach streben, ihre persönliche Freiheit um jeden Preis zu verteidigen. Diese Revolutionäre sehen sich im Kampf gegen den Tyrannen als Freiheitskämpfer im eigentlichen Sinne.;;;;;;;;;;;
anarcho_liberal_rebels_army;$COUNTRY_ADJ$ Citizen Guard;Garde citoyenne $COUNTRY_ADJ$;$COUNTRY_ADJ$ Bürgerwache;;;;;;;;;;;
nationalist_rebels_title;Nationalist;Nationalistes;Nationalist;;Nacionalistas;;;;;;;;;
nationalist_rebels_name;$INDEP$ Nationalists;$INDEP$ - Nationalistes;$INDEP$-Nationalisten;;Nacionalistas de $INDEP$;;;;;;;;;
nationalist_rebels_desc;Nationalist rebels seek freedom for their people. They are well led and equipped, and they will focus on achieving independence for their nation.;Les rebelles nationalistes veulent la liberté pour leur peuple. Bien menés et bien équipés, ils vont tout mettre en œuvre pour obtenir l'indépendance de leur nation.;Nationalistische Rebellen kämpfen für die Freiheit ihres Volkes. Gut diszipliniert und ausgerüstet konzentrieren sich auf die Erlangung der Unabhängigkeit für ihr Land.;;Los rebeldes nacionalistas buscan la libertad de su pueblo. Están bien dirigidos y equipados, y se afanarán en lograr la independencia de su nación.;;;;;;;;;
nationalist_rebels_army;$INDEP$ Nationalists;$INDEP$ - Nationalistes;$INDEP$-Nationalisten;;Nacionalistas de $INDEP$;;;;;;;;;
pan_nationalist_rebels_title;Pan-Nationalist;Pan-nationalistes;Pan-Nationalisten;;;;;;;;;;;
pan_nationalist_rebels_name;$UNION_ADJ$ Pan-Nationalists;$UNION_ADJ$ - Pan-nationalistes;$UNION_ADJ$ Pan-Nationalisten;;;;;;;;;;;
pan_nationalist_rebels_desc;Pan-nationalist rebels seek to unify, in a free and independent nation-state, with their perceived cultural kin. Driven by the ideals of the romantic nationalist movement, their sense of belonging to the land for which they fight makes them determined and tenacious threats to peace and order.;;Pan-nationalistsche Rebellen wollen sich in einer freien und unabhängigen Nation mit denen zusammenschließen, die sie als kulturelle Verwandte ansehen. Sie werden von den Idealen der romantischen Nationalistenbewegung getrieben, und ihr Zugehörigkeitsinn für das Land, für welches sie kämpfen, macht sie zu entschlossenen und zähen Bedrohungen von Frieden und Ordnung.;;;;;;;;;;;
pan_nationalist_rebels_army;Young $UNION$ Brigades;$UNION$ - Jeunes brigades;Junge $UNION$ Brigaden;;;;;;;;;;;
liberal_rebels_title;Jacobin Rebels;Rebelles Jacobins;Jakobinische Rebellen;;;;;;;;;;;
liberal_rebels_name;Jacobin Rebels;Rebelles Jacobins;Jakobinische Rebellen;;;;;;;;;;;
liberal_rebels_army;Republican Guard;Garde républicaine;Republikanische Wache;;;;;;;;;;;
red_shirts_title;Camiciee Rosse;Camicie rosse;Camicie Rosse;;;;;;;;;;;
red_shirts_name;Garibaldi's Redshirts;Chemises rouges de Garibaldi;Garibaldis Rothemden;;;;;;;;;;;
red_shirts_desc;The Redshirts (Camicie rosse) was the name given to the volunteers who served under Giuseppe Garibaldi during his struggles to forge a nation state out of the many splintered Italian states, thus aptly named on account of the red shirts that Garibaldi and his men had taken to wearing. The charismatic Garibaldi, vastly popular both at home and abroad, and generally seen as a freedom fighter, was instrumental in securing Italian Unification under the Sardinian Crown. These Italian Pan-Nationalists fight for the Unification of Italy.;Le nom de Chemises rouges (Camicie rosse, en italien) a été donné aux volontaires qui ont servi sous Giuseppe Garibaldi afin de créer un État-nation réunissant les nombreux États italiens. Ce nom vient des chemises rouges que portaient Garibaldi et ses hommes. Le charismatique Garibaldi, célèbre en Italie comme à l'étranger et perçu comme un défenseur de la liberté, a contribué à asseoir l'unification italienne sous la couronne sarde. Ces pan-nationalistes italiens luttent pour l'unification de l'Italie.;Die Rothemden (Camicie rosse) waren Freiwillige, die unter Giuseppe Garibaldi dienten, als dieser darum kämpfte, die vielen italienischen Splitterstaaten zu einem Nationalstaat zu vereinen. Ihren Namen bekamen sie durch die roten Hemden, die Garibaldi und seine Männer trugen. Der charismatische und national wie international beliebte Garibaldi, der im Allgemeinen als Freiheitskämpfer angesehen wird, war maßgeblich an der italienischen Vereinigung unter der sardinischen Krone beteiligt. Diese italienischen Pan-Nationalisten kämpfen für die Vereinigung Italiens.;;;;;;;;;;;
red_shirts_army;Redshirt Expedition of the Thousand;Expédition des Chemises rouges des Mille;Rothemden-Expedition der Tausend;;;;;;;;;;;
#static_modifiers.txt;;;;;;;;;;;;;;
very_easy_player;Very Easy Difficulty;Niveau de difficulté : Très facile;Schwierigkeitsstufe Sehr leicht;Bardzo ³atwy;Dificultad muy fácil;Molto facile;Nagyon könnyû;Obtížnost: velmi snadná;;;;;;
easy_player;Easy Difficulty;Niveau de difficulté : Facile;Schwierigkeitsstufe Leicht;^atwy;Dificultad fácil;Facile;Könnyû;Obtížnost: snadná;;;;;;
hard_player;Hard Difficulty;Niveau de difficulté : Difficile;Schwierigkeitsstufe Schwer;Trudny;Dificultad difícil;Difficile;Nehéz;Obtížnost: tìžká;;;;;;
very_hard_player;Very Hard Difficulty;Niveau de difficulté : Très difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy difícil;Molto difficile;Nagyon nehéz;Obtížnost: velmi tìžká;;;;;;
very_easy_ai;Very Easy Difficulty;Niveau de difficulté : Très facile;Schwierigkeitsstufe Sehr leicht;Bardzo ³atwy;Dificultad muy fácil;Molto facile;Nagyon könnyû;Obtížnost: velmi snadná;;;;;;
easy_ai;Easy Difficulty;Niveau de difficulté : Facile;Schwierigkeitsstufe Leicht;^atwy;Dificultad fácil;Facile;Könnyû;Obtížnost: snadná;;;;;;
hard_ai;Hard Difficulty;Niveau de difficulté : Difficile;Schwierigkeitsstufe Schwer;Trudny;Dificultad difícil;Difficile;Nehéz;Obtížnost: tìžká;;;;;;
very_hard_ai;Very Hard Difficulty;Niveau de difficulté : Très difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy difícil;Molto difficile;Nagyon nehéz;Obtížnost: velmi tìžká;;;;;;
overseas;No land connection to capital;Aucune liaison terrestre vers la capitale;Übersee;Pañstwo $COUNTRY$ uwa¿a, ¿e jest to jedna z jego prowincji narodowych.;$COUNTRY$ considera que esta es una de sus principales provincias. ;$COUNTRY$ considera la presente una sua provincia nazionale.;$COUNTRY$ ezt az egyik központi tartományának tartja.;$COUNTRY$ tuto provincii pokládá za jednu ze svých hlavních.;;;;;;
coastal;Coastal;Côtière;Küste;Zamorska;Sin conexión terrestre con la capital;Oltremare;Tengerentúl;Bez pozemního spojení s hlavním mìstem;;;;;;
non_coastal;Non Coastal;Non côtière;Binnenland;Z dostêpem do morza;Costero;Costiero;Tengerparti;Pobøeží;;;;;;
coastal_sea;Coastal Sea;Mer littorale;Küstensee;Brak dostêpu do morza;No costero;Non costiero;Nem tengerparti;Vnitrozemí;;;;;;
sea_zone;Sea Zone;Zone maritime;Seezone;Tropikalna;Tropical;Tropicale;Trópusi;Tropy;;;;;;
land_province;Land Province;Province terrestre;Landprovinz;Obszar morski;Zona marítima;Zona marittima;Tengeri;Pøímoøská zóna;;;;;;
blockaded;Blockaded;Sous blocus;Blockade;Brak zapasów;Sin sums.;Scorte esaurite;Elfogyott a felszerelés;Zásoby došly;;;;;;
no_adjacent_controlled;No Adjacent Controlled;Aucune zone adjacente contrôlée;Keine Kontrolle über Nachbarprovinzen;Poddana blokadzie;Bloqueado;Bloccato;Blokád alatt;Pod blokádou;;;;;;
core;Core;Centrale;Heimatprovinz;Ludnoœæ miasta;Población de la ciudad;Popolazione cittadina;Város lakossága;Mìstská populace;;;;;;
occupied;Occupied;Occupée;Besetzt;Prowincja narodowa;Núcleo;Provincia nazionale;Mag;Støed;;;;;;
nationalism;Nationalism;Nationalisme;Nationalismus;Ryzyko buntu;Riesgo levant.;Rischio di rivolta;Lázadás esélye;Riziko revolty;;;;;;
infrastructure;Infrastructure;Infrastructure;Infrastruktur;;;;;;;;;;;
base_values;Base Value;Valeur de base;Basiswert;Samouczek;Tutorial;Tutorial;Oktatás;Úvodní èást;;;;;;
war;War;Guerre;Krieg;Nacjonalizm;Nacionalismo;Nazionalismo;Nacionalizmus;Nacionalismus;;;;;;
peace;Peace;Paix;Friede;Wojna;Guerra;Guerra;Háború;Válka;;;;;;
war_exhaustion;War Exhaustion;Épuisement de guerre;Kriegsmüdigkeit;Si³a ludzka;Rec. hum.;Manodopera;Munkaerõ;Poèetní stav obyvatelstva;;;;;;
bad_debter;Bad debter;Mauvais payeur;Schlechter Schuldner;;;;;;;;;;;
bad_debter_desc;Due to your countrys history of flaky economy banks will demand a higher interest on your loans;Compte tenu des antécédents économiques de votre pays, les banques vous proposeront des emprunts aux taux d'intérêt élevés.;Aufgrund der traditionell unzuverlässigen Wirtschaft Ihres Landes werden Banken für ihre Darlehen künftig mehr Zinsen verlangen.;;;;;;;;;;;
great_power;Great Power;Grande puissance;Großmacht;;;;;;;;;;;
second_power;Civilized Nation;Nation civilisée;Zivilisierte Nation;;;;;;;;;;;
civ_nation;Civilized Nation;Nation civilisée;Zivilisierte Nation;;;;;;;;;;;
unciv_nation;Uncivilized Nation;Nation non civilisée;Unzivilisierte Nation;;;;;;;;;;;
average_literacy;Literacy;Alphabétisation;Alphabetisierung;;;;;;;;;;;
plurality;Plurality;Pluralité;Pluralität;;;;;;;;;;;
total_occupation;Occupied Home Provinces;Provinces nationales occupées;Besetzte Heimatprovinzen;;Provincias nacionales ocupadas;;;;;;;;;
total_blockaded;Blockaded Home Ports;Ports nationaux sous blocus;Blockierte Heimathäfen;;Puertos nacionales bloqueados;;;;;;;;;
#triggered_modifiers.txt;;;;;;;;;;;;;;
populationsize_25k;Population 25k;;;;;;;;;;;;;
populationsize_25k_desc;Our population has reached twenty-five thousand people.;;;;;;;;;;;;;
populationsize_50k;Population 50k;;;;;;;;;;;;;
populationsize_50k_desc;Our population has reached fifty thousand people.;;;;;;;;;;;;;
populationsize_100k;Population 100k;;;;;;;;;;;;;
populationsize_100k_desc;Our population has reached one hundred thousand people.;;;;;;;;;;;;;
populationsize_250k;Population 250k;;;;;;;;;;;;;
populationsize_250k_desc;Our population has reached two hundred fifty thousand people.;;;;;;;;;;;;;
populationsize_500k;Population 500k;;;;;;;;;;;;;
populationsize_500k_desc;Our population has reached five hundred thousand people.;;;;;;;;;;;;;
populationsize_1M;Population 1 Million;;;;;;;;;;;;;
populationsize_1M_desc;Our population has reached one million people.;;;;;;;;;;;;;
populationsize_2_5M;Population 2.5 Million;;;;;;;;;;;;;
populationsize_2_5M_desc;Our population has reached two and a half million people.;;;;;;;;;;;;;
populationsize_5M;Population 5 Million;;;;;;;;;;;;;
populationsize_5M_desc;Our population has reached five million people.;;;;;;;;;;;;;
populationsize_10M;Population 10 Million;;;;;;;;;;;;;
populationsize_10M_desc;Our population has reached ten million people.;;;;;;;;;;;;;
populationsize_25M;Population 25 Million;;;;;;;;;;;;;
populationsize_25M_desc;Our population has reached twenty-five million people.;;;;;;;;;;;;;
populationsize_50M;Population 50 Million;;;;;;;;;;;;;
populationsize_50M_desc;Our population has reached fifty million people.;;;;;;;;;;;;;
populationsize_100M;Population 100 Million;;;;;;;;;;;;;
populationsize_100M_desc;Our population has reached one hundred million people.;;;;;;;;;;;;;
populationsize_200M;Population 200 Million;;;;;;;;;;;;;
populationsize_200M_desc;Our population has reached two hundred million people.;;;;;;;;;;;;;
populationsize_300M;Population 300 Million;;;;;;;;;;;;;
populationsize_300M_desc;Our population has reached three hundred million people.;;;;;;;;;;;;;
grand_navy;Grand Navy;;;;;;;;;;;;;
grand_navy_desc;Our country possesses a navy which is the marvel of the entire world!;;;;;;;;;;;;;
grand_army;Grand Army;;;;;;;;;;;;;
grand_army_desc;Our country possesses an army which is the marvel of the entire world!;;;;;;;;;;;;;
city_state;City-State;;;;;;;;;;;;;
city_state_desc;With only one major city under our rule, our nation is easily overlooked.;;;;;;;;;;;;;
small_nation;Small Nation;;;;;;;;;;;;;
small_nation_desc;Our nation governs less territory than most.;;;;;;;;;;;;;
large_nation;Large Nation;;;;;;;;;;;;;
large_nation_desc;Ours is a large nation, a power to be reckoned with.;;;;;;;;;;;;;
sprawling_empire;Sprawling Empire;;;;;;;;;;;;;
sprawling_empire_desc;Ours is one of the largest nations in the world, a power to be reckoned with.;;;;;;;;;;;;;
well_drilled;Excellent Military Leadership;;;;;;;;;;;;;
well_drilled_desc;Our military organization is the envy of the world, thanks to our huge reserve of trained officers.;;;;;;;;;;;;;
drilled;Good Military Leadership;;;;;;;;;;;;;
drilled_desc;Our nation has a large cadre of trained officers, giving our military an advantage.;;;;;;;;;;;;;
poorly_drilled;Poor Military Leadership;;;;;;;;;;;;;
poorly_drilled_desc;With a shortage of trained officers, our military organization has suffered.;;;;;;;;;;;;;
undisciplined_mob;Undisciplined Mob;;;;;;;;;;;;;
undisciplined_mob_desc;With an almost complete lack of trained officers, our military has become an undisciplined and unruly mob.;;;;;;;;;;;;;
uncivmobil_0m;Population less than 1M;Population less than 1M;Population less than 1M;;;;;;;;;;;
uncivmobil_0m_desc;Our population has not yet reached 1M people.;Our population has not yet reached 1M people.;Our population has not yet reached 1M people.;;;;;;;;;;;
uncivmobil_1m;Population 1M;Population 1M;Population 1M;;;;;;;;;;;
uncivmobil_1m_desc;Our population has reached 1M people.;Our population has reached 1M people.;Our population has reached 1M people.;;;;;;;;;;;
uncivmobil_2m;Population 2M;Population 2M;Population 2M;;;;;;;;;;;
uncivmobil_2m_desc;Our population has reached 2M people.;Our population has reached 2M people.;Our population has reached 2M people.;;;;;;;;;;;
loss_of_efficiency;Lowered Tax Efficiency;Lowered Tax Efficiency;Lowered Tax Efficiency;;;;;;;;;;;
loss_of_efficiency_desc;Due to the world being so generous towards less gifted nations of the world, we decided to be a bit less greedy.;Due to the world being so generous towards less gifted nations of the world, we decided to be a bit less greedy.;Due to the world being so generous towards less gifted nations of the world, we decided to be a bit less greedy.;;;;;;;;;;;
federales_CLM_title;Gendarmeria Federal;;;;;;;;;;;;;
federales_CLM_desc;Our gendarmeria is the pride of our police forces!;;;;;;;;;;;;;
